ref_id,head,tail,start codon,stop codon
Y46G5A.22a.1,1,1173,192,1079
Y46G5A.22a.2,1,1048,42,929
Y46G5A.22b.1,1,1040,42,860
Y46G5A.23.1,1,364,1,327
Y46G5A.24.1,1,1637,1,1590
Y46G5A.26a.1,1,1569,22,1569
Y46G5A.26b.1,1,1785,1305,1742
Y46G5A.27.1,1,1444,23,1246
Y46G5A.28.1,1,1305,24,1223
Y46G5A.29.1,1,2503,21,2291
Y46G5A.30.1,1,2446,209,2395
Y46G5A.30.2,1,2465,209,2395
Y46G5A.31.1,1,2451,31,2049
Y46G5A.31.2,1,2394,31,2049
Y46G5A.34.1,1,490,124,426
Y46G5A.34.2,1,433,67,369
Y46G5A.34.3,1,428,62,364
Y46G5A.34.4,1,456,90,392
Y46G5A.34.5,1,401,35,337
Y46G5A.35.1,1,757,14,697
Y46G5A.36.1,1,529,31,399
Y46G5A.36.2,1,525,14,382
Y46G5A.38.1,1,488,21,380
Y46G5A.39.1,1,864,1,864
Y46G5A.4.1,1,6825,36,6473
Y46G5A.4.2,1,6825,36,6473
Y46G5A.47.1,1,30,1,30
Y46G5A.5.1,1,928,13,675
Y46G5A.7.1,1,975,62,904
Y46G5A.8.1,1,633,10,591
Y46H3A.1a.1,1,264,1,264
Y46H3A.1b.1,1,1052,30,1052
Y46H3A.2.1,1,640,94,525
Y46H3A.3a.1,1,592,48,485
Y46H3A.3b.1,1,495,1,384
Y46H3A.4a.1,1,362,49,267
Y46H3A.4b.1,1,224,1,129
Y46H3A.5a.1,1,1167,1,1089
Y46H3A.5b.1,1,875,1,822
Y46H3A.6a.1,1,2165,34,1839
Y46H3A.6b.1,1,2003,1,1677
Y46H3A.6c.1,1,1317,2,991
Y46H3A.7a.1,1,1009,12,899
Y46H3B.1a.1,1,1786,79,1752
Y46H3B.1a.2,1,1865,79,1752
Y46H3B.1b.1,1,594,1,558
Y46H3B.2.1,1,1765,52,1707
Y46H3C.1a.1,1,1083,1,1083
Y46H3C.1b.1,1,900,1,900
Y46H3C.2a.1,1,1071,1,1071
Y46H3C.2b.1,1,798,1,798
Y46H3C.3.1,1,1077,1,1077
Y46H3C.5.1,1,1190,672,1190
Y46H3C.5.2,1,765,247,765
Y46H3C.5.3,1,555,37,555
Y46H3C.7.1,1,1532,795,1061
Y46H3D.1.1,1,337,58,234
Y46H3D.2.1,1,1104,1,1104
Y46H3D.3.1,1,1104,1,1104
Y46H3D.4.1,1,1470,1,1470
Y46H3D.5a.1,1,1655,301,1281
Y46H3D.5a.2,1,1838,484,1464
Y46H3D.5b.1,1,1649,1,1275
Y46H3D.6a.1,1,1076,1,1038
Y46H3D.6b.1,1,1026,1,990
Y46H3D.7a.1,1,1033,6,1007
Y46H3D.7a.2,1,1047,20,1021
Y46H3D.8.1,1,744,1,744
Y47A7.1.1,1,3522,32,3376
Y47A7.1.2,1,3558,32,3376
Y47A7.2.1,1,1610,14,781
Y47C4A.1.1,1,1167,1,1167
Y47D3A.1.1,1,1591,207,1571
Y47D3A.10.1,1,974,17,925
Y47D3A.11.1,1,1933,7,1866
Y47D3A.12.1,1,1033,8,949
Y47D3A.13.1,1,596,79,489
Y47D3A.14.1,1,905,14,877
Y47D3A.15.1,1,1945,9,833
Y47D3A.15.2,1,1632,8,832
Y47D3A.15.3,1,1866,3,827
Y47D3A.16.1,1,3050,192,1844
Y47D3A.16.2,1,3039,194,1846
Y47D3A.16.3,1,2556,194,1846
Y47D3A.16.4,1,3033,194,1846
Y47D3A.17a.1,1,2532,27,2327
Y47D3A.17b.1,1,2154,66,1949
Y47D3A.17c.1,1,2862,129,2657
Y47D3A.17c.2,1,2758,25,2553
Y47D3A.17d.1,1,1555,1,1350
Y47D3A.17e.1,1,2404,1,2199
Y47D3A.2.1,1,1006,12,920
Y47D3A.20.1,1,354,27,242
Y47D3A.20.2,1,455,123,338
Y47D3A.20.3,1,524,192,407
Y47D3A.21.1,1,1071,2,580
Y47D3A.22.1,1,2567,184,2481
Y47D3A.23a.1,1,2499,2,1741
Y47D3A.23b.1,1,2131,396,1373
Y47D3A.23b.2,1,2499,764,1741
Y47D3A.25.1,1,992,21,650
Y47D3A.25.2,1,1119,148,777
Y47D3A.26a.1,1,3963,32,3649
Y47D3A.26c.1,1,1315,12,1001
Y47D3A.27.1,1,1545,8,1069
Y47D3A.28.1,1,2178,1,2076
Y47D3A.28.2,1,2676,1,2076
Y47D3A.29a.1,1,4630,1,4287
Y47D3A.29b.1,1,4591,1,4371
Y47D3A.30a.1,1,964,46,924
Y47D3A.30a.2,1,960,42,920
Y47D3A.30b.1,1,375,1,336
Y47D3A.31.1,1,739,46,636
Y47D3A.32a.1,1,353,13,309
Y47D3A.32b.1,1,447,47,403
Y47D3A.32c.1,1,320,1,285
Y47D3A.32d.1,1,486,83,442
Y47D3A.34.1,1,1084,1,1038
Y47D3A.4.1,1,2113,1,2040
Y47D3A.6a.1,1,4680,145,3477
Y47D3A.6b.1,1,1289,145,1011
Y47D3B.1.1,1,1730,61,1632
Y47D3B.10.1,1,1840,2,1681
Y47D3B.10.2,1,1963,119,1798
Y47D3B.10.3,1,2001,158,1837
Y47D3B.11.1,1,1890,51,1514
Y47D3B.12.1,1,675,142,564
Y47D3B.2a.1,1,677,77,571
Y47D3B.2b.1,1,807,79,528
Y47D3B.2b.2,1,767,77,526
Y47D3B.2b.3,1,737,77,526
Y47D3B.2b.4,1,730,77,526
Y47D3B.2b.5,1,723,77,526
Y47D3B.2b.6,1,779,77,526
Y47D3B.2b.7,1,737,77,526
Y47D3B.3.1,1,1226,129,872
Y47D3B.4.1,1,1777,125,1603
Y47D3B.5a.1,1,3821,37,3303
Y47D3B.5b.1,1,3796,37,3447
Y47D3B.6.1,1,1139,93,902
Y47D3B.7.1,1,3394,2,3343
Y47D3B.7.2,1,3412,2,3343
Y47D3B.9a.1,1,2162,28,1656
Y47D3B.9a.2,1,2228,6,1634
Y47D3B.9b.1,1,1928,1,1422
Y47D3B.9b.2,1,2035,106,1527
Y47D7A.1.1,1,660,22,606
Y47D7A.11.1,1,464,17,406
Y47D7A.12.1,1,678,29,628
Y47D7A.13.1,1,1049,2,937
Y47D7A.14a.1,1,1811,7,1398
Y47D7A.14b.1,1,1850,7,1437
Y47D7A.14c.1,1,1436,1,1023
Y47D7A.14d.1,1,980,1,567
Y47D7A.14e.1,1,707,1,294
Y47D7A.15.1,1,1452,8,1318
Y47D7A.15.2,1,1454,10,1320
Y47D7A.16a.1,1,1780,267,1550
Y47D7A.17.1,1,227,1,84
Y47D7A.17.2,1,265,1,84
Y47D7A.18.1,1,744,16,744
Y47D7A.19.1,1,328,1,234
Y47D7A.2.1,1,433,3,362
Y47D7A.3.1,1,672,1,672
Y47D7A.5.1,1,882,89,751
Y47D7A.6.1,1,441,10,363
Y47D7A.7.1,1,427,1,366
Y47D7A.8.1,1,526,20,526
Y47D7A.8.2,1,613,30,536
Y47D7A.9.1,1,381,22,297
Y47D9A.1a.1,1,1558,75,1280
Y47D9A.1a.2,1,1616,75,1280
Y47D9A.1b.1,1,1866,404,1588
Y47D9A.1b.2,1,1924,404,1588
Y47D9A.2a.1,1,1770,443,1306
Y47D9A.2a.2,1,1350,23,886
Y47D9A.2b.1,1,1227,8,763
Y47D9A.3.1,1,742,44,268
Y47D9A.3.2,1,662,44,268
Y47D9A.4.1,1,288,1,270
Y47D9A.5.1,1,1517,47,1324
Y47D9A.5.2,1,1571,47,1324
Y47D9A.7.1,1,105,1,105
Y47G6A.1.1,1,1656,1,1446
Y47G6A.1.2,1,1690,34,1479
Y47G6A.10.1,1,2919,3,2351
Y47G6A.11.1,1,3667,2,3562
Y47G6A.12.1,1,3941,11,3799
Y47G6A.12.2,1,3943,11,3799
Y47G6A.13.1,1,1511,32,1438
Y47G6A.14.1,1,1532,21,1427
Y47G6A.14.2,1,1604,81,1487
Y47G6A.15.1,1,967,21,857
Y47G6A.17.1,1,5260,1,5211
Y47G6A.18.1,1,1476,75,917
Y47G6A.18.10,1,1192,77,919
Y47G6A.18.11,1,933,77,919
Y47G6A.18.2,1,1448,75,917
Y47G6A.18.3,1,1417,75,917
Y47G6A.18.4,1,1278,75,917
Y47G6A.18.5,1,1156,75,917
Y47G6A.18.6,1,1277,75,917
Y47G6A.18.7,1,1247,75,917
Y47G6A.18.8,1,1295,81,923
Y47G6A.18.9,1,1419,78,920
Y47G6A.19a.1,1,1682,1,1521
Y47G6A.19a.2,1,1700,1,1521
Y47G6A.19b.1,1,1720,1,1431
Y47G6A.19c.1,1,1688,1,1509
Y47G6A.2.1,1,1652,53,1441
Y47G6A.2.2,1,1705,176,1564
Y47G6A.20a.1,1,1278,11,1030
Y47G6A.20b.1,1,2353,11,2260
Y47G6A.20b.2,1,2652,11,2260
Y47G6A.20c.1,1,1145,11,1051
Y47G6A.21.1,1,834,12,779
Y47G6A.22.1,1,903,8,772
Y47G6A.23a.1,1,12391,55,12111
Y47G6A.23b.1,1,12401,59,12121
Y47G6A.23c.1,1,12343,1,12063
Y47G6A.23d.1,1,12352,53,12121
Y47G6A.23d.2,1,12407,59,12127
Y47G6A.24a.1,1,702,10,537
Y47G6A.24a.2,1,762,70,597
Y47G6A.24b.1,1,812,51,461
Y47G6A.25.1,1,1448,67,1389
Y47G6A.26.1,1,711,62,652
Y47G6A.28.1,1,2129,12,1937
Y47G6A.3.1,1,715,39,665
Y47G6A.30.1,1,590,129,386
Y47G6A.31.1,1,758,6,644
Y47G6A.32.1,1,1120,46,642
Y47G6A.33.1,1,500,49,387
Y47G6A.4.1,1,2097,58,1941
Y47G6A.5a.1,1,2645,110,1966
Y47G6A.5b.1,1,2454,61,1785
Y47G6A.6.1,1,2557,103,2406
Y47G6A.7a.1,1,1480,136,1368
Y47G6A.7a.2,1,1533,189,1421
Y47G6A.7a.3,1,1465,118,1350
Y47G6A.7b.1,1,1555,136,1341
Y47G6A.7b.2,1,1608,189,1394
Y47G6A.8.1,1,1329,44,1192
Y47G6A.8.2,1,1319,34,1182
Y47G6A.9.1,1,1059,1,693
Y47G7B.1.1,1,1113,50,1063
Y47G7B.2.1,1,1572,54,1322
Y47G7B.3.1,1,1005,1,1005
Y47H10A.1.1,1,2368,13,2271
Y47H10A.2.1,1,1452,1,1146
Y47H10A.3.1,1,1072,30,1031
Y47H10A.4.1,1,1255,183,1166
Y47H10A.4.2,1,1186,112,1095
Y47H10A.5.1,1,1367,49,1044
Y47H9A.1.1,1,1257,1,1257
Y47H9B.2.1,1,996,6,959
Y47H9C.1.1,1,1191,18,1151
Y47H9C.10.1,1,1457,1,1317
Y47H9C.12.1,1,263,28,246
Y47H9C.2.1,1,1440,131,1345
Y47H9C.4a.1,1,3729,7,3342
Y47H9C.4a.2,1,3759,7,3342
Y47H9C.4b.1,1,3636,7,3219
Y47H9C.4c.1,1,3561,7,3144
Y47H9C.4d.1,1,963,425,574
Y47H9C.5a.1,1,2501,4,2370
Y47H9C.5b.1,1,1091,1,957
Y47H9C.6a.1,1,703,52,471
Y47H9C.7.1,1,1194,8,1030
Y47H9C.8.1,1,1325,119,1288
Y47H9C.9.1,1,2550,1,2550
Y48A5A.1.1,1,1471,1,1296
Y48A5A.2.1,1,676,29,661
Y48A5A.2.2,1,678,31,663
Y48A5A.2.3,1,646,7,639
Y48A5A.3a.1,1,414,3,362
Y48A5A.3b.1,1,406,234,353
Y48A5A.3b.2,1,345,174,293
Y48A6A.1.1,1,955,4,786
Y48A6B.1.1,1,1310,20,1225
Y48A6B.11a.1,1,3027,78,2921
Y48A6B.11b.1,1,2956,1,2850
Y48A6B.13a.1,1,3028,40,1845
Y48A6B.13a.2,1,2926,1,1806
Y48A6B.13b.1,1,2722,1,1602
Y48A6B.13b.2,1,2785,1,1602
Y48A6B.13c.1,1,2311,1,1191
Y48A6B.13c.2,1,2374,1,1191
Y48A6B.13d.1,1,2116,1,996
Y48A6B.13d.2,1,2179,1,996
Y48A6B.13e.1,1,1390,1,207
Y48A6B.13f.1,1,4018,1,2898
Y48A6B.13f.2,1,4081,1,2898
Y48A6B.13g.1,1,2972,41,1852
Y48A6B.13g.2,1,3035,41,1852
Y48A6B.13h.1,1,4080,42,2894
Y48A6B.13h.2,1,4069,31,2883
Y48A6B.13h.3,1,3973,1,2853
Y48A6B.13i.1,1,4093,1711,2907
Y48A6B.13i.2,1,4062,1680,2876
Y48A6B.13i.3,1,4082,1700,2896
Y48A6B.13i.4,1,4051,1669,2865
Y48A6B.13i.5,1,4086,1707,2903
Y48A6B.13i.6,1,4034,1655,2851
Y48A6B.13i.7,1,4042,1663,2859
Y48A6B.13i.8,1,2317,1,1197
Y48A6B.14.1,1,496,46,447
Y48A6B.3.1,1,677,10,501
Y48A6B.4.1,1,207,20,163
Y48A6B.4.2,1,220,20,163
Y48A6B.5.1,1,803,9,635
Y48A6B.6a.1,1,1635,1,1512
Y48A6B.6b.1,1,1711,63,1601
Y48A6B.7.1,1,586,26,532
Y48A6B.8.1,1,1748,1,1656
Y48A6B.9a.1,1,1246,55,1095
Y48A6B.9b.1,1,439,1,288
Y48A6C.3.1,1,2507,28,1026
Y48A6C.4.1,1,2741,1,1098
Y48A6C.5a.1,1,2178,1,1476
Y48A6C.5b.1,1,2096,25,1386
Y48A6C.6.1,1,1266,1,1266
Y48A6C.8.1,1,191,48,191
Y48B6A.1.1,1,2340,1,2025
Y48B6A.10.1,1,1645,1,1293
Y48B6A.11.1,1,3105,14,2782
Y48B6A.12.1,1,2151,53,1915
Y48B6A.12.2,1,2281,183,2045
Y48B6A.12.3,1,2184,86,1948
Y48B6A.13.1,1,1236,17,1150
Y48B6A.13.2,1,1248,29,1162
Y48B6A.14.1,1,398,24,311
Y48B6A.14.10,1,595,24,311
Y48B6A.14.11,1,558,24,311
Y48B6A.14.12,1,556,24,311
Y48B6A.14.13,1,548,24,311
Y48B6A.14.14,1,560,24,311
Y48B6A.14.15,1,704,36,323
Y48B6A.14.16,1,632,36,323
Y48B6A.14.17,1,668,31,318
Y48B6A.14.18,1,587,31,318
Y48B6A.14.19,1,566,31,318
Y48B6A.14.2,1,612,24,311
Y48B6A.14.20,1,620,30,317
Y48B6A.14.21,1,561,30,317
Y48B6A.14.22,1,464,29,316
Y48B6A.14.23,1,589,29,316
Y48B6A.14.24,1,616,29,316
Y48B6A.14.3,1,637,24,311
Y48B6A.14.4,1,692,24,311
Y48B6A.14.5,1,616,24,311
Y48B6A.14.6,1,637,24,311
Y48B6A.14.7,1,653,24,311
Y48B6A.14.8,1,585,24,311
Y48B6A.14.9,1,626,24,311
Y48B6A.2.1,1,342,15,290
Y48B6A.2.2,1,339,15,290
Y48B6A.2.3,1,401,74,349
Y48B6A.2.4,1,385,15,290
Y48B6A.2.5,1,407,15,290
Y48B6A.2.6,1,345,17,292
Y48B6A.3.1,1,3065,20,2947
Y48B6A.4.1,1,1601,165,1589
Y48B6A.5.1,1,1401,24,1298
Y48B6A.6a.1,1,2337,7,2070
Y48B6A.6a.2,1,2442,154,2217
Y48B6A.6b.1,1,837,1,612
Y48B6A.6c.1,1,765,1,540
Y48B6A.7.1,1,1930,122,1930
Y48B6A.8.1,1,2206,54,1877
Y48B6A.9.1,1,783,22,570
Y48C3A.10.1,1,656,2,577
Y48C3A.11.1,1,1331,79,1209
Y48C3A.11.2,1,1256,4,1134
Y48C3A.12.1,1,2987,12,2039
Y48C3A.12.2,1,2921,12,2039
Y48C3A.12.3,1,2866,12,2039
Y48C3A.12.4,1,2920,14,2041
Y48C3A.14a.1,1,2811,1,2610
Y48C3A.14b.1,1,2801,1516,2610
Y48C3A.14b.2,1,2789,1509,2603
Y48C3A.14b.3,1,2803,1519,2613
Y48C3A.14b.4,1,2704,1424,2518
Y48C3A.14b.5,1,1095,1,1095
Y48C3A.14c.1,1,2807,413,2614
Y48C3A.14c.2,1,2709,317,2518
Y48C3A.14d.1,1,2805,2121,2612
Y48C3A.14d.10,1,492,1,492
Y48C3A.14d.2,1,2802,2125,2616
Y48C3A.14d.3,1,2805,2121,2612
Y48C3A.14d.4,1,3006,2329,2820
Y48C3A.14d.5,1,2669,1992,2483
Y48C3A.14d.6,1,2713,2029,2520
Y48C3A.14d.7,1,2313,1629,2120
Y48C3A.14d.8,1,1133,449,940
Y48C3A.14d.9,1,797,120,611
Y48C3A.16.1,1,460,1,381
Y48C3A.16.2,1,433,7,387
Y48C3A.17b.1,1,912,1,855
Y48C3A.17d.1,1,1686,1,1077
Y48C3A.18a.1,1,811,15,665
Y48C3A.18a.2,1,1114,314,964
Y48C3A.18b.1,1,574,1,432
Y48C3A.18c.1,1,502,1,360
Y48C3A.20.1,1,2599,1,1410
Y48C3A.3.1,1,1036,1,966
Y48C3A.4.1,1,1763,48,1394
Y48C3A.5a.1,1,1903,1,1764
Y48C3A.5b.1,1,2152,1,2013
Y48C3A.5c.1,1,1762,535,1623
Y48C3A.5c.2,1,1753,526,1614
Y48C3A.5c.3,1,1419,192,1280
Y48C3A.5c.4,1,1266,39,1127
Y48C3A.5d.1,1,1844,77,1705
Y48C3A.7.1,1,2585,3,2444
Y48C3A.7.2,1,2618,3,2444
Y48C3A.7.3,1,2558,3,2444
Y48C3A.8a.1,1,2881,1,1368
Y48C3A.8b.1,1,2269,1,756
Y48D7A.1.1,1,432,1,432
Y48D7A.2.1,1,813,9,635
Y48D7A.2.2,1,973,161,787
Y48E1A.1a.1,1,5401,7,5220
Y48E1A.1b.1,1,819,276,638
Y48E1B.1.1,1,2833,17,1510
Y48E1B.1.2,1,1695,19,1512
Y48E1B.10.1,1,817,100,723
Y48E1B.11.1,1,955,13,897
Y48E1B.12.1,1,945,2,751
Y48E1B.13a.1,1,1611,1,1611
Y48E1B.13b.1,1,807,1,807
Y48E1B.13c.1,1,450,1,450
Y48E1B.14a.1,1,3113,24,2939
Y48E1B.14a.2,1,3133,24,2939
Y48E1B.14b.1,1,903,27,494
Y48E1B.16.1,1,1348,21,1085
Y48E1B.17.1,1,1526,14,439
Y48E1B.2a.1,1,2906,397,2760
Y48E1B.2b.1,1,1594,282,1448
Y48E1B.2b.2,1,1651,339,1505
Y48E1B.3a.1,1,1284,6,1088
Y48E1B.3a.2,1,1294,17,1099
Y48E1B.3b.1,1,772,1,588
Y48E1B.3c.1,1,3839,415,2343
Y48E1B.3d.1,1,2924,1,1428
Y48E1B.5.1,1,1446,8,1306
Y48E1B.7.1,1,3142,7,2109
Y48E1B.8.1,1,1233,51,1202
Y48E1B.9a.1,1,695,65,634
Y48E1B.9b.1,1,569,3,506
Y48E1C.1a.1,1,1437,4,1347
Y48E1C.1c.1,1,683,6,596
Y48E1C.1d.1,1,1239,1,1149
Y48E1C.2.1,1,1162,1,1110
Y48E1C.2.2,1,1205,44,1153
Y48E1C.4a.1,1,794,7,693
Y48E1C.4a.2,1,783,7,693
Y48E1C.4b.1,1,851,7,588
Y48G10A.1.1,1,913,6,848
Y48G10A.1.2,1,1164,144,986
Y48G10A.1.3,1,1061,41,883
Y48G10A.2a.1,1,1365,1,1128
Y48G10A.2b.1,1,975,1,738
Y48G10A.3.1,1,2264,5,1036
Y48G10A.4a.1,1,3114,21,2954
Y48G10A.4a.2,1,3182,89,3022
Y48G10A.4a.3,1,3388,89,3022
Y48G10A.4b.1,1,1836,1,1647
Y48G10A.6.1,1,493,92,367
Y48G1A.1.1,1,3102,76,2943
Y48G1A.2.1,1,728,107,520
Y48G1A.3.1,1,1288,3,1169
Y48G1A.4.1,1,2821,73,2562
Y48G1A.4.2,1,2756,6,2495
Y48G1A.5a.1,1,3492,1,2817
Y48G1A.5b.1,1,1263,1,588
Y48G1A.6a.1,1,2227,61,1755
Y48G1A.6b.1,1,2165,38,1693
Y48G1BL.2a.1,1,7665,13,7149
Y48G1BL.2b.1,1,5622,1,5106
Y48G1BL.7.1,1,1070,40,999
Y48G1BL.8.1,1,641,133,462
Y48G1BM.1.1,1,1455,13,1290
Y48G1BR.1.1,1,2090,3,1646
Y48G1BR.1.2,1,2060,3,1646
Y48G1C.1.1,1,1605,71,1435
Y48G1C.1.2,1,1521,62,1426
Y48G1C.10a.1,1,3142,42,2453
Y48G1C.10a.2,1,2742,42,2453
Y48G1C.10a.3,1,3132,32,2443
Y48G1C.10b.1,1,3129,1196,2440
Y48G1C.10b.2,1,2729,1196,2440
Y48G1C.10c.1,1,644,1,294
Y48G1C.12.1,1,1106,12,662
Y48G1C.13.1,1,376,56,340
Y48G1C.2a.1,1,2447,83,1702
Y48G1C.2a.2,1,2169,83,1702
Y48G1C.2a.3,1,2535,171,1790
Y48G1C.2b.1,1,2687,1,1875
Y48G1C.2b.2,1,2342,1,1875
Y48G1C.2c.1,1,846,1,132
Y48G1C.4a.1,1,1407,1,1341
Y48G1C.4b.1,1,1008,1,942
Y48G1C.5.1,1,3575,46,3531
Y48G1C.6.1,1,1741,10,681
Y48G1C.8a.1,1,4965,63,4598
Y48G1C.8b.1,1,4967,63,4613
Y48G1C.9.1,1,389,6,317
Y48G1C.9.2,1,413,30,341
Y48G1C.9.3,1,546,6,317
Y48G8AL.10a.1,1,3890,4,3741
Y48G8AL.10a.2,1,3892,6,3743
Y48G8AL.10b.1,1,2798,1,2649
Y48G8AL.10c.1,1,2762,1,2613
Y48G8AL.10d.1,1,1861,1,1713
Y48G8AL.10e.1,1,624,1,483
Y48G8AL.11a.1,1,2195,116,2122
Y48G8AL.11b.1,1,1631,1,1554
Y48G8AL.11c.1,1,274,1,204
Y48G8AL.12.1,1,357,27,263
Y48G8AL.13a.1,1,1064,15,851
Y48G8AL.13a.2,1,1141,92,928
Y48G8AL.13a.3,1,1201,152,988
Y48G8AL.13b.1,1,798,7,585
Y48G8AL.14.1,1,854,1,579
Y48G8AL.14.10,1,1343,8,586
Y48G8AL.14.11,1,1155,8,586
Y48G8AL.14.12,1,923,8,586
Y48G8AL.14.13,1,1049,8,586
Y48G8AL.14.14,1,1532,7,585
Y48G8AL.14.15,1,1221,7,585
Y48G8AL.14.16,1,1399,7,585
Y48G8AL.14.17,1,1308,7,585
Y48G8AL.14.18,1,1133,7,585
Y48G8AL.14.19,1,1176,7,585
Y48G8AL.14.2,1,1131,1,579
Y48G8AL.14.20,1,1316,7,585
Y48G8AL.14.21,1,1108,7,585
Y48G8AL.14.22,1,1080,7,585
Y48G8AL.14.23,1,695,7,585
Y48G8AL.14.24,1,1164,7,585
Y48G8AL.14.25,1,1134,7,585
Y48G8AL.14.26,1,1114,7,585
Y48G8AL.14.27,1,1194,7,585
Y48G8AL.14.28,1,1234,7,585
Y48G8AL.14.29,1,850,7,585
Y48G8AL.14.3,1,1111,1,579
Y48G8AL.14.30,1,1061,7,585
Y48G8AL.14.31,1,1096,7,585
Y48G8AL.14.32,1,1397,7,585
Y48G8AL.14.33,1,1217,7,585
Y48G8AL.14.34,1,1130,7,585
Y48G8AL.14.35,1,1305,7,585
Y48G8AL.14.36,1,1167,7,585
Y48G8AL.14.4,1,1209,1,579
Y48G8AL.14.5,1,1192,1,579
Y48G8AL.14.6,1,1016,1,579
Y48G8AL.14.7,1,765,1,579
Y48G8AL.14.8,1,855,1,579
Y48G8AL.14.9,1,761,1,579
Y48G8AL.15.1,1,572,8,427
Y48G8AL.15.2,1,584,20,439
Y48G8AL.16.1,1,269,18,188
Y48G8AL.1a.1,1,3282,11,3070
Y48G8AL.1a.2,1,3275,4,3063
Y48G8AL.1b.1,1,2279,1,2067
Y48G8AL.1c.1,1,2144,1,1932
Y48G8AL.1d.1,1,1727,1,1515
Y48G8AL.1e.1,1,814,1,642
Y48G8AL.5a.1,1,2524,41,2095
Y48G8AL.5b.1,1,1877,1,1455
Y48G8AL.5c.1,1,1265,1,861
Y48G8AL.5d.1,1,953,1,549
Y48G8AL.6.1,1,3497,3,3212
Y48G8AL.6.2,1,4298,5,3214
Y48G8AL.6.3,1,4677,5,3214
Y48G8AL.7.1,1,798,1,720
Y48G8AL.8.1,1,637,19,582
Y48G8AR.1a.1,1,2983,2,1693
Y48G8AR.1a.2,1,2646,2,1693
Y48G8AR.1b.1,1,2983,2,1693
Y48G8AR.1b.2,1,2646,2,1693
Y48G8AR.1c.1,1,1863,1,573
Y48G8AR.1c.2,1,1526,1,573
Y48G8AR.2.1,1,1175,4,1023
Y48G8AR.3.1,1,464,1,339
Y48G8AR.8.1,1,265,1,207
Y48G9A.10.1,1,2217,7,2175
Y48G9A.11.1,1,1148,15,1070
Y48G9A.12.1,1,765,1,765
Y48G9A.3.1,1,8186,17,7972
Y48G9A.4.1,1,3951,261,3608
Y48G9A.4.2,1,3858,168,3515
Y48G9A.4.3,1,3857,167,3514
Y48G9A.4.4,1,3791,101,3448
Y48G9A.4.5,1,3787,97,3444
Y48G9A.6.1,1,935,2,868
Y48G9A.7.1,1,310,12,242
Y48G9A.8.1,1,1560,23,1228
Y48G9A.9a.1,1,1360,55,1113
Y48G9A.9a.2,1,1336,61,1119
Y48G9A.9b.1,1,1343,11,1096
Y48G9A.9b.2,1,1292,1,1086
Y49A10A.1.1,1,1530,112,1455
Y49A10A.2.1,1,1242,66,764
Y49A10A.2.2,1,1186,8,706
Y49A3A.1.1,1,2358,46,1320
Y49A3A.1.2,1,2101,11,1285
Y49A3A.2.1,1,2331,7,1827
Y49A3A.2.2,1,2176,7,1827
Y49A3A.2.3,1,2170,7,1827
Y49A3A.2.4,1,2325,1,1821
Y49A3A.2.5,1,2469,145,1965
Y49A3A.2.6,1,2333,9,1829
Y49A3A.3.1,1,1257,41,1213
Y49A3A.3.2,1,1265,56,1228
Y49A3A.4.1,1,1326,541,1272
Y49A3A.5.1,1,787,6,584
Y49C4A.1.1,1,896,1,882
Y49C4A.2.1,1,894,1,894
Y49C4A.3.1,1,951,1,888
Y49C4A.4a.1,1,921,1,921
Y49C4A.4b.1,1,447,1,447
Y49C4A.5.1,1,1050,1,1050
Y49C4A.6.1,1,987,1,987
Y49C4A.7.1,1,543,1,543
Y49C4A.8a.1,1,2170,475,2085
Y49C4A.8a.2,1,1714,17,1627
Y49C4A.8a.3,1,2191,475,2085
Y49C4A.8a.4,1,1754,57,1667
Y49C4A.9.1,1,1488,1,1488
Y49E10.1.1,1,1424,6,1256
Y49E10.10.1,1,1402,125,1402
Y49E10.10.2,1,1315,38,1315
Y49E10.11a.1,1,4185,304,3723
Y49E10.11a.2,1,3936,68,3487
Y49E10.11b.1,1,4894,304,3573
Y49E10.11b.2,1,4658,68,3337
Y49E10.11c.1,1,4853,304,3882
Y49E10.11c.2,1,4714,304,3882
Y49E10.11c.3,1,4600,68,3646
Y49E10.14a.1,1,1116,1,1008
Y49E10.14a.2,1,1137,32,1039
Y49E10.14b.1,1,466,1,375
Y49E10.15.1,1,412,17,289
Y49E10.15.2,1,369,17,289
Y49E10.16a.1,1,1205,91,1074
Y49E10.16b.1,1,761,6,659
Y49E10.17a.1,1,1655,33,1607
Y49E10.17b.1,1,1434,1,1386
Y49E10.18.1,1,1096,45,1052
Y49E10.18.2,1,1082,19,1026
Y49E10.19.1,1,3820,19,3498
Y49E10.19.2,1,3850,19,3498
Y49E10.19.3,1,3774,21,3500
Y49E10.2.1,1,506,17,445
Y49E10.20.1,1,1747,5,1609
Y49E10.21a.1,1,2823,3,2126
Y49E10.21b.1,1,1182,3,1166
Y49E10.22.1,1,805,10,789
Y49E10.23a.1,1,2383,62,2266
Y49E10.23a.2,1,2394,73,2277
Y49E10.23b.1,1,2410,62,2293
Y49E10.23b.2,1,2421,73,2304
Y49E10.24a.1,1,1341,63,1262
Y49E10.24b.1,1,675,1,675
Y49E10.25.1,1,1101,1,1101
Y49E10.27.1,1,489,1,489
Y49E10.29.1,1,1960,125,1804
Y49E10.30.1,1,1880,550,843
Y49E10.30.2,1,904,1,294
Y49E10.30.3,1,1026,1,294
Y49E10.3a.1,1,1345,1,966
