ref_id,length
VC5.2.2,1934
VC5.3a.1,4533
VC5.3b.1,4454
VC5.3b.10,4406
VC5.3b.11,4420
VC5.3b.12,4457
VC5.3b.13,3776
VC5.3b.14,4417
VC5.3b.15,4408
VC5.3b.16,4409
VC5.3b.17,4426
VC5.3b.18,4433
VC5.3b.19,4395
VC5.3b.2,4441
VC5.3b.20,4412
VC5.3b.21,4395
VC5.3b.22,4408
VC5.3b.23,4409
VC5.3b.24,3290
VC5.3b.25,4286
VC5.3b.26,4376
VC5.3b.27,4318
VC5.3b.28,3842
VC5.3b.29,3864
VC5.3b.3,4415
VC5.3b.30,1622
VC5.3b.31,2710
VC5.3b.32,3736
VC5.3b.33,2596
VC5.3b.34,1844
VC5.3b.35,3636
VC5.3b.36,3618
VC5.3b.37,3577
VC5.3b.38,1938
VC5.3b.39,1935
VC5.3b.4,4424
VC5.3b.40,1883
VC5.3b.41,3142
VC5.3b.42,2622
VC5.3b.43,1732
VC5.3b.44,2318
VC5.3b.45,2315
VC5.3b.46,1923
VC5.3b.47,1730
VC5.3b.5,4447
VC5.3b.6,4429
VC5.3b.7,4393
VC5.3b.8,4408
VC5.3b.9,4416
VC5.4.1,1607
VC5.5.1,1222
VC5.6.1,1375
VF11C1L.1.1,4892
VF13D12L.1.1,1715
VF13D12L.3.1,1354
VF13D12L.3.2,1987
VF36H2L.1.1,1106
VF39H2L.1.1,978
VH15N14R.1.1,1425
VK10D6R.1.1,372
VM106R.1.1,1123
VW02B12L.1.1,2709
VW02B12L.1.2,2698
VW02B12L.2.1,1015
VW02B12L.2.2,1050
VW02B12L.3.1,1134
VW02B12L.3.2,1166
VW02B12L.4.1,841
VW06B3R.1a.1,1419
VW06B3R.1a.2,1396
VW06B3R.1b.1,1438
VY10G11R.1.1,1103
VZC374L.1.1,1435
VZK822L.1a.1,1166
VZK822L.1a.2,1431
VZK822L.1a.3,1196
VZK822L.1b.1,1019
VZK822L.1c.1,819
VZK822L.2.1,376
VZK822L.2.2,402
W01A11.1a.1,1422
W01A11.1b.1,787
W01A11.2.1,1177
W01A11.2.2,1187
W01A11.3a.1,3806
W01A11.3b.1,3487
W01A11.3b.2,3801
W01A11.3b.3,3770
W01A11.3b.4,3591
W01A11.3c.1,3809
W01A11.3c.2,3802
W01A11.3c.3,3396
W01A11.3c.4,3165
W01A11.3c.5,3159
W01A11.3c.6,2223
W01A11.4.1,807
W01A11.5.1,2365
W01A11.5.2,2383
W01A11.6.1,622
W01A11.7.1,701
W01A11.7.2,697
W01A11.7.3,820
W01A8.1a.1,1312
W01A8.1a.2,1340
W01A8.1b.1,1900
W01A8.1b.2,1717
W01A8.1b.3,1361
W01A8.1c.1,1317
W01A8.1c.2,1347
W01A8.2a.1,559
W01A8.3.1,1366
W01A8.4.1,683
W01A8.4.2,715
W01A8.4.3,675
W01A8.4.4,616
W01A8.5.1,1017
W01A8.5.2,1080
W01A8.5.3,1030
W01A8.6.1,1274
W01A8.6.2,1303
W01A8.8a.1,715
W01A8.8b.1,409
W01B11.1.1,449
W01B11.2a.1,2613
W01B11.2a.2,2659
W01B11.2b.1,2630
W01B11.2b.2,3682
W01B11.2b.3,3403
W01B11.2b.4,554
W01B11.2b.5,448
W01B11.3.1,1789
W01B11.5a.1,1394
W01B11.5b.1,1912
W01B11.5b.2,1862
W01B11.5c.1,1397
W01B11.5d.1,1853
W01B11.6.1,452
W01B6.1.1,1423
W01B6.2.1,1207
W01B6.3.1,1549
W01B6.4.1,362
W01B6.5.1,1743
W01B6.6.1,1149
W01B6.7.1,966
W01B6.8.1,820
W01B6.9.1,1910
W01B6.9.2,1933
W01C8.1.1,436
W01C8.3.1,4067
W01C8.4.1,1936
W01C8.5a.1,1908
W01C8.5b.1,1484
W01C8.6.1,1937
W01C9.1.1,805
W01C9.2.1,2064
W01C9.3a.1,2780
W01C9.3b.1,2879
W01C9.4.1,1026
W01C9.5a.1,909
W01C9.5b.1,1108
W01C9.5c.1,1016
W01D2.1.1,323
W01D2.1.2,320
W01D2.1.3,339
W01D2.1.4,327
W01D2.1.5,395
W01D2.1.6,349
W01D2.1.7,383
W01D2.2a.1,1366
W01D2.2a.2,1506
W01D2.2a.3,1448
W01D2.2a.4,1644
W01D2.2b.1,1375
W01D2.2b.2,1457
W01D2.2b.3,1653
W01D2.2c.1,1072
W01D2.2d.1,1075
W01D2.3a.1,854
W01D2.3b.1,392
W01D2.4.1,1062
W01D2.5a.1,1356
W01D2.5a.2,1283
W01D2.5a.3,1412
W01D2.5b.1,970
W01D2.6.1,283
W01F3.1a.1,1857
W01F3.1b.1,1670
W01F3.2.1,1096
W01F3.3a.1,6928
W01F3.3b.1,9790
W01F3.3c.1,9405
W01F3.3d.1,9763
W01F3.3e.1,8212
W01F3.3f.1,7551
W01F3.3g.1,7524
W01F3.3h.1,7986
W01G7.1.1,2512
W01G7.3.1,437
W01G7.3.2,461
W01G7.4.1,1194
W01G7.5.1,2461
W01G7.5.2,2386
W01G7.5.3,2330
W01G7.5.4,2394
W01G7.5.5,1993
W01G7.5.6,2342
W01H2.2.1,180
W01H2.3a.1,1479
W01H2.3a.2,1373
W01H2.3a.3,1261
W01H2.3b.1,1351
W01H2.3c.1,1554
W02A11.1.1,1045
W02A11.1.2,1031
W02A11.1.3,1074
W02A11.2.1,785
W02A11.2.2,720
W02A11.2.3,970
W02A11.2.4,883
W02A11.2.5,739
W02A11.3.1,1665
W02A11.4.1,2742
W02A11.4.2,2695
W02A11.4.3,2605
W02A11.5.1,1251
W02A11.5.2,1397
W02A11.8.1,1321
W02A11.8.2,1060
W02A2.1a.1,1269
W02A2.1b.1,396
W02A2.2.1,1091
W02A2.3a.1,1502
W02A2.3b.1,1427
W02A2.5.1,1464
W02A2.6a.1,2717
W02A2.6b.1,2138
W02A2.6c.1,201
W02A2.7.1,1975
W02A2.7.2,1859
W02A2.8a.1,789
W02A2.8b.1,454
W02A2.8c.1,187
W02A2.9.1,277
W02B12.1.1,1296
W02B12.1.2,1335
W02B12.10.1,908
W02B12.11.1,1486
W02B12.11.2,1682
W02B12.12a.1,1243
W02B12.12b.1,1192
W02B12.13a.1,870
W02B12.13b.1,953
W02B12.15a.1,492
W02B12.15a.2,503
W02B12.15b.1,612
W02B12.15b.2,623
W02B12.16.1,394
W02B12.2.1,1078
W02B12.3a.1,1171
W02B12.3b.1,1395
W02B12.3b.2,1498
W02B12.3c.1,1465
W02B12.3c.2,1462
W02B12.3c.3,1466
W02B12.6a.1,2975
W02B12.7.1,1508
W02B12.8a.1,1485
W02B12.8a.2,1606
W02B12.8b.1,903
W02B12.8b.10,1226
W02B12.8b.2,1499
W02B12.8b.3,1488
W02B12.8b.4,1495
W02B12.8b.5,1495
W02B12.8b.6,1487
W02B12.8b.7,1482
W02B12.8b.8,1441
W02B12.8b.9,1233
W02B12.9.1,1318
W02B12.9.2,1189
W02B12.9.3,1226
W02B3.2.1,2733
W02B3.3.1,336
W02B3.4.1,1520
W02B3.7.1,1139
W02B8.1.1,813
W02B8.1.2,827
W02B8.1.3,828
W02B8.1.4,651
W02B8.1.5,714
W02B8.2.1,3914
W02B8.3.1,2408
W02B8.5.1,1052
W02B8.5.2,876
W02B8.5.3,755
W02B8.6.1,2379
W02B9.1a.1,4686
W02B9.1a.2,4688
W02B9.1a.3,4653
W02B9.1a.4,4301
W02B9.1a.5,4342
W02B9.1b.1,9488
W02B9.1b.2,9095
W02B9.1b.3,9136
W02B9.1d.1,3816
W02B9.1d.2,3423
W02B9.1d.3,3464
W02B9.1e.1,4384
W02B9.1e.10,4674
W02B9.1e.11,4665
W02B9.1e.12,3965
W02B9.1e.13,3433
W02B9.1e.14,3029
W02B9.1e.15,3070
W02B9.1e.2,4780
W02B9.1e.3,4700
W02B9.1e.4,4614
W02B9.1e.5,4696
W02B9.1e.6,4346
W02B9.1e.7,4689
W02B9.1e.8,4652
W02B9.1e.9,4692
W02C12.2a.1,692
W02C12.2b.1,799
W02C12.2b.2,953
W02C12.3a.1,2517
W02C12.3a.2,2514
W02C12.3a.3,2561
W02C12.3a.4,2527
W02C12.3b.1,2513
W02C12.3c.1,2575
W02C12.3c.2,2588
W02C12.3d.1,2367
W02C12.3d.2,2557
W02C12.3d.3,2588
W02C12.3e.1,2292
W02C12.3e.2,2502
W02C12.3f.1,2499
W02C12.3g.1,2582
W02C12.3g.2,2579
W02C12.3g.3,2626
W02C12.3h.1,2085
W02C12.3h.2,2559
W02C12.3h.3,2594
W02C12.3h.4,2449
W02C12.3h.5,2161
W02C12.3i.1,2561
W02C12.3j.1,2319
W02D3.1.1,552
W02D3.1.2,554
W02D3.10.1,4670
W02D3.11a.1,1815
W02D3.11b.1,1567
W02D3.11b.2,1565
W02D3.11b.3,1725
W02D3.12.1,354
W02D3.13a.1,286
W02D3.13b.1,33
W02D3.2.1,1641
W02D3.2.2,1636
W02D3.2.3,1731
W02D3.2.4,1649
W02D3.2.5,1564
W02D3.2.6,1457
W02D3.3.1,1426
W02D3.3.2,1506
W02D3.3.3,1528
W02D3.3.4,1503
W02D3.4.1,1430
W02D3.4.2,1425
W02D3.4.3,1436
W02D3.4.4,1428
W02D3.4.5,1346
W02D3.5.1,536
W02D3.6.1,964
W02D3.7.1,485
W02D3.7.2,654
W02D3.7.3,669
W02D3.8.1,1812
W02D3.9.1,2075
W02D3.9.2,2087
W02D7.10.1,823
W02D7.11.1,402
W02D7.12.1,478
W02D7.2.1,1276
W02D7.3.1,710
W02D7.4.1,825
W02D7.5.1,832
W02D7.6.1,1298
W02D7.7.1,777
W02D7.7.2,804
W02D7.8.1,450
W02D7.8.2,456
W02D9.10.1,794
W02D9.1a.1,1606
W02D9.1b.1,1055
W02D9.2a.1,974
W02D9.2b.1,1028
W02D9.2c.1,925
W02D9.3.1,1496
W02D9.4.1,922
W02D9.5.1,451
W02D9.6.1,467
W02D9.7.1,454
W02D9.8.1,231
W02D9.9.1,260
W02F12.2.1,1397
W02F12.2.2,1077
W02F12.2.3,1056
W02F12.3.1,1369
W02F12.4a.1,1264
W02F12.4b.1,1280
W02F12.4b.2,1366
W02F12.4c.1,1289
W02F12.4c.2,1395
W02F12.4d.1,1372
W02F12.5.1,1642
W02F12.5.2,1534
W02F12.6.1,877
W02F12.7.1,950
W02F12.8.1,364
W02F12.8.2,348
W02G9.1.1,831
W02G9.2a.1,2268
W02G9.2a.2,2477
W02G9.2b.1,2320
W02G9.2b.2,2334
W02G9.2c.1,1635
W02G9.3.1,1056
W02G9.4a.1,941
W02G9.4a.2,968
W02G9.4b.1,541
W02G9.5a.1,1889
W02G9.5b.1,1691
W02G9.5c.1,1274
W02H3.1a.1,832
W02H3.1b.1,360
W02H3.3.1,1304
W02H5.11a.1,1101
W02H5.11b.1,342
W02H5.16a.1,999
W02H5.16b.1,342
W02H5.19.1,510
W02H5.2.1,2587
W02H5.2.10,2245
W02H5.2.11,2322
W02H5.2.12,2176
W02H5.2.2,2442
W02H5.2.3,2309
W02H5.2.4,2397
W02H5.2.5,2411
W02H5.2.6,2278
W02H5.2.7,2328
W02H5.2.8,2395
W02H5.2.9,2288
W02H5.6a.1,2405
W02H5.7a.1,1162
W02H5.7b.1,526
W02H5.8.1,1879
W02H5.8.2,1934
W03A3.1.1,1107
W03A3.2.1,5094
W03A5.1.1,2815
W03A5.2.1,952
W03A5.3.1,600
W03A5.6a.1,2439
W03A5.6b.1,2439
W03A5.6c.1,1589
W03A5.6c.10,1714
W03A5.6c.11,1807
W03A5.6c.2,2408
W03A5.6c.3,2330
W03A5.6c.4,2439
W03A5.6c.5,2340
W03A5.6c.6,2140
W03A5.6c.7,2060
W03A5.6c.8,1783
W03A5.6c.9,1702
W03A5.7.1,1329
W03A5.7.2,1162
W03B1.2.1,2697
W03B1.3.1,3369
W03B1.3.2,1024
W03B1.3.3,1040
W03B1.4a.1,1403
W03B1.4b.1,740
W03B1.5.1,1746
W03B1.7a.1,2109
W03B1.7b.1,2070
W03B1.7c.1,2020
W03B1.7c.2,1522
W03B1.8.1,2061
W03B1.9.1,1988
W03C9.1.1,847
W03C9.2.1,1542
W03C9.3.1,791
W03C9.3.2,1097
W03C9.3.3,1013
W03C9.3.4,1033
W03C9.4a.1,2304
W03C9.4b.1,2064
W03C9.4c.1,1662
W03C9.5.1,407
W03C9.5.2,296
W03C9.6.1,1673
W03C9.6.2,1893
W03C9.7a.1,1880
W03C9.7a.2,1876
W03C9.7a.3,1739
W03C9.7a.4,1704
W03C9.7a.5,1786
W03C9.7b.1,1039
W03C9.7b.2,902
W03C9.7b.3,867
W03C9.8.1,345
W03D2.1a.1,1695
W03D2.1b.1,1609
W03D2.1c.1,1672
W03D2.1e.1,249
W03D2.2.1,720
W03D2.4.1,991
W03D2.5a.1,785
W03D2.5a.2,696
W03D2.5b.1,476
W03D2.5c.1,417
W03D2.7.1,427
W03D2.9.1,520
W03D8.1.1,1133
W03D8.11.1,890
W03D8.14.1,476
W03D8.2a.1,1207
W03D8.2a.2,2343
W03D8.2a.3,1172
W03D8.2b.1,1168
W03D8.3.1,657
W03D8.5.1,916
W03D8.6a.1,5115
W03D8.6b.1,5059
W03D8.6c.1,5135
W03D8.6d.1,4615
W03D8.6e.1,4539
W03D8.7.1,1035
W03D8.8.1,1376
W03D8.9.1,1114
W03D8.9.2,1064
W03F11.1a.1,806
W03F11.1b.1,484
W03F11.2a.1,3313
W03F11.2b.1,3304
W03F11.3.1,697
W03F11.4.1,4284
W03F11.4.2,4165
W03F11.5.1,961
W03F11.6a.1,5310
W03F11.6b.1,2350
W03F11.6c.1,5316
W03F11.6d.1,5022
W03F11.6e.1,4069
W03F11.6f.1,5028
W03F11.6g.1,4453
W03F11.6h.1,4165
W03F11.6i.1,4267
W03F11.6j.1,3979
W03F11.6k.1,3992
W03F11.6l.1,3700
W03F11.6m.1,3743
W03F11.6n.1,3455
W03F11.6o.1,4801
W03F8.1.1,821
W03F8.1.2,842
W03F8.3a.1,1273
W03F8.3b.1,364
W03F8.4.1,909
W03F8.4.2,823
W03F8.5a.1,5898
W03F8.5b.1,754
W03F8.6a.1,522
W03F8.6a.2,647
W03F8.6b.1,470
W03F8.6c.1,192
W03F8.6d.1,30
W03F8.9a.1,985
W03F8.9b.1,1063
W03F9.10.1,2025
W03F9.10.2,2330
W03F9.11.1,1243
W03F9.1a.1,1845
W03F9.1a.2,1715
W03F9.1b.1,660
W03F9.1b.2,526
W03F9.2a.1,883
W03F9.4a.1,2406
W03F9.4a.2,3122
W03F9.4b.1,2097
W03F9.5.1,1240
W03F9.5.2,1240
W03F9.5.3,1223
W03F9.5.4,1186
W03F9.5.5,1253
W03F9.5.6,1195
W03F9.6.1,1083
W03F9.9.1,863
W03G1.1.1,1641
W03G1.2.1,1201
W03G1.5.1,1612
W03G1.6a.1,2434
W03G1.6a.2,2337
W03G1.6b.1,2100
W03G1.6c.1,2443
W03G1.6c.2,2376
W03G1.6c.3,2346
W03G1.6d.1,2109
W03G1.6e.1,1702
W03G1.6e.2,1605
W03G1.6f.1,1368
W03G1.6g.1,1711
W03G1.6g.2,1614
W03G1.6h.1,1377
W03G1.7a.1,1912
W03G1.7b.1,1712
W03G11.1a.1,1095
W03G11.1b.1,942
W03G11.1b.2,959
W03G11.1b.3,958
W03G11.1b.4,953
W03G11.2.1,1195
W03G11.3.1,1631
W03G11.4.1,2568
W03G11.4.2,2568
W03G11.4.3,2783
W03G11.4.4,2826
W03G11.4.5,2621
W03G9.1.1,2318
W03G9.1.2,2373
W03G9.1.3,2331
W03G9.10.1,397
W03G9.2.1,1706
W03G9.3.1,1881
W03G9.4.1,2097
W03G9.4.2,2141
W03G9.4.3,2189
W03G9.4.4,2048
W03G9.5.1,1514
W03G9.6.1,1315
W03G9.6.2,1261
W03G9.7.1,1706
W03G9.8.1,440
W03G9.9.1,1033
W03G9.9.2,640
W03H1.2.1,504
W03H9.1.1,2652
W03H9.2b.1,1054
W03H9.2b.2,968
W03H9.4a.1,2248
W03H9.4a.2,2089
W03H9.4b.1,1230
W03H9.4c.1,783
W04A4.2.1,1590
W04A4.3.1,450
W04A4.4.1,759
W04A4.5.1,3425
W04A4.5.2,3514
W04A4.6.1,664
W04A8.1a.1,2191
W04A8.1b.1,1749
W04A8.2.1,1181
W04A8.2.2,811
W04A8.2.3,781
W04A8.3.1,991
W04A8.4a.1,2004
W04A8.4a.2,1087
W04A8.4a.3,931
W04A8.5.1,1070
W04A8.6a.1,1890
W04A8.6a.2,1917
W04A8.6a.3,1883
W04A8.6a.4,1881
W04A8.6a.5,1870
W04A8.6a.6,1880
W04A8.6a.7,1884
W04A8.6a.8,1859
W04A8.6b.1,1267
W04A8.6b.2,1294
W04A8.6b.3,1251
W04A8.6b.4,1261
W04A8.7.1,5674
W04A8.9.1,919
W04B5.2.1,1330
W04B5.3a.1,1449
W04B5.3b.1,1506
W04B5.3c.1,1802
W04B5.3c.2,1747
W04B5.4.1,749
W04B5.4.2,759
W04B5.5.1,1143
W04B5.6.1,540
W04C9.1a.1,2537
W04C9.1b.1,2257
W04C9.2.1,452
W04C9.3.1,1574
W04C9.4.1,549
W04C9.5.1,1134
W04C9.6.1,1467
W04C9.9.1,631
W04D12.1.1,258
W04D2.1a.1,3168
W04D2.1b.1,3090
W04D2.1c.1,2969
W04D2.1d.1,2891
W04D2.2a.1,999
W04D2.2c.1,876
W04D2.3a.1,1549
W04D2.3b.1,1544
W04D2.4.1,1981
W04D2.5.1,763
W04D2.6a.1,2383
W04D2.6b.1,1727
W04D2.6c.1,2351
W04D2.6c.2,2393
W04D2.6c.3,2389
W04E12.1.1,633
W04E12.2.1,942
W04E12.3.1,228
W04E12.4.1,776
W04E12.5a.1,752
W04E12.5b.1,636
W04E12.6.1,1043
W04E12.7.1,841
W04E12.7.2,1198
W04E12.8.1,1053
W04E12.9.1,762
W04G3.10.1,477
W04G3.11.1,629
W04G3.12.1,614
W04G3.13.1,442
W04G3.1a.1,1249
W04G3.1b.1,1038
W04G3.2.1,2170
W04G3.3.1,1389
W04G3.4.1,2276
W04G3.5.1,1253
W04G3.5.2,1433
W04G3.5.3,1402
W04G3.6a.1,813
W04G3.6b.1,873
W04G3.6c.1,821
W04G3.6d.1,2016
W04G3.7.1,801
W04G3.8.1,2067
W04G5.10.1,1239
W04G5.16.1,171
W04G5.2a.1,616
W04G5.3.1,219
W04G5.4.1,939
W04G5.5.1,1239
W04G5.7.1,1179
W04G5.8.1,1281
W04G5.9.1,1224
W04H10.1.1,270
W04H10.2.1,366
W04H10.3a.1,2239
W04H10.3b.1,1939
W04H10.3c.1,1469
W04H10.3d.1,755
W04H10.4a.1,744
W04H10.4b.1,534
W04H10.5.1,290
W04H10.6a.1,379
W04H10.6b.1,129
W05B10.1.1,580
W05B10.2.1,681
W05B10.2.2,765
W05B10.2.3,770
W05B10.3.1,338
W05B10.4.1,860
W05B10.5a.1,984
W05B10.5b.1,978
W05B10.6.1,631
W05B2.1.1,1984
W05B2.1.10,1948
W05B2.1.11,1941
W05B2.1.12,1933
W05B2.1.13,1867
W05B2.1.14,1944
W05B2.1.15,1944
W05B2.1.16,1931
W05B2.1.17,1936
W05B2.1.18,1930
W05B2.1.19,1921
W05B2.1.2,1956
W05B2.1.20,1901
W05B2.1.21,2833
W05B2.1.22,1933
W05B2.1.23,1902
W05B2.1.24,1854
W05B2.1.25,1848
W05B2.1.26,1856
W05B2.1.27,1860
W05B2.1.28,1874
W05B2.1.29,1839
W05B2.1.3,1958
W05B2.1.30,1794
W05B2.1.31,1861
W05B2.1.32,1070
W05B2.1.4,1952
W05B2.1.5,1935
W05B2.1.6,1946
W05B2.1.7,1950
W05B2.1.8,1867
W05B2.1.9,1944
W05B2.2.1,3887
W05B2.4.1,8261
W05B2.5.1,1773
W05B2.5.2,987
W05B2.5.3,1039
W05B2.6.1,1805
W05B2.6.2,1754
W05B2.6.3,1782
W05B2.6.4,1879
W05B2.6.5,1001
W05B5.1a.1,1084
W05B5.1b.1,1075
W05B5.1c.1,1055
W05B5.1d.1,823
W05B5.1e.1,1136
W05B5.1e.10,1077
W05B5.1e.11,1081
W05B5.1e.12,1029
W05B5.1e.13,975
W05B5.1e.14,979
W05B5.1e.15,936
W05B5.1e.16,964
W05B5.1e.17,961
W05B5.1e.18,961
W05B5.1e.19,957
W05B5.1e.2,938
W05B5.1e.3,1281
W05B5.1e.4,1217
W05B5.1e.5,1226
W05B5.1e.6,1247
W05B5.1e.7,1221
W05B5.1e.8,1168
W05B5.1e.9,1103
W05B5.1f.1,445
W05B5.1g.1,1105
W05B5.2.1,1896
W05B5.2.2,1895
W05B5.3a.1,2516
W05B5.3b.1,2172
W05B5.3b.2,2217
W05E10.1.1,1639
W05E10.1.2,1649
W05E10.2.1,398
W05E10.3.1,1862
W05E10.3.2,1924
W05E10.4b.1,1962
W05E10.4c.1,369
W05E10.5a.1,857
W05E10.5b.1,503
W05E10.5c.1,105
W05E7.1.1,691
W05E7.2.1,1007
W05E7.3.1,611
W05F2.3.1,797
W05F2.4a.1,6223
W05F2.4b.1,2855
W05F2.4c.1,5576
W05F2.4c.2,5044
W05F2.4c.3,5080
W05F2.4d.1,3058
W05F2.4e.1,5300
W05F2.4e.2,5348
W05F2.6a.1,1503
W05F2.6b.1,580
W05F2.7.1,3813
W05F2.7.2,3832
W05F2.8a.1,529
W05F2.8b.1,273
W05G11.2.1,579
W05G11.3.1,960
W05G11.3.2,952
W05G11.4.1,2101
W05G11.5.1,945
W05G11.6a.1,2061
W05G11.6a.2,2064
W05G11.6b.1,1982
W05G11.6b.2,2063
W05G11.6b.3,2069
W05G11.6b.4,2057
W05G11.6b.5,2026
W05G11.6b.6,2037
W05G11.6b.7,2007
W05G11.6c.1,1457
W05G11.6c.10,1724
W05G11.6c.2,2061
W05G11.6c.3,2069
W05G11.6c.4,2060
W05G11.6c.5,2064
W05G11.6c.6,2037
W05G11.6c.7,2009
W05G11.6c.8,1825
W05G11.6c.9,1773
W05G11.6d.1,2193
W05G11.6d.2,2192
W05H12.1.1,1661
W05H12.1.2,1664
W05H12.1.3,1661
W05H12.1.4,1664
W05H12.4.1,917
W05H12.4.2,1046
W05H5.1.1,963
W05H5.3.1,1458
W05H5.4.1,1141
W05H5.5.1,1077
W05H5.6.1,1203
W05H5.7.1,1116
W05H5.8.1,1077
W05H7.1.1,679
W05H7.3.1,540
W05H7.4a.1,2083
W05H7.4b.1,2328
W05H7.4c.1,1362
W05H7.4d.1,1808
W05H7.4d.2,2098
W05H7.4d.3,1854
W05H7.4d.4,1507
W05H7.4d.5,322
W05H7.4d.6,3783
W05H7.4e.1,2333
W05H9.1a.1,1329
W05H9.1b.1,1305
W05H9.2.1,2986
W05H9.4.1,2628
W06A11.1.1,2322
W06A11.2.1,2406
W06A11.3.1,882
W06A7.2a.1,788
W06A7.2b.1,537
W06A7.3a.1,1197
W06A7.3a.2,2600
W06A7.3a.3,1086
W06A7.3a.4,879
W06A7.3b.1,1396
W06A7.3b.2,1292
W06A7.3b.3,1063
W06A7.3c.1,10420
W06A7.3c.2,10087
W06A7.3d.1,2195
W06A7.3d.2,2012
W06A7.3d.3,1862
W06A7.3d.4,10248
W06A7.3e.1,1150
W06A7.3e.2,768
W06A7.3f.1,10432
W06A7.3f.2,10099
W06A7.3g.1,1889
W06A7.3g.2,1904
W06A7.3g.3,1571
W06A7.4a.1,1517
W06A7.4b.1,668
W06A7.5.1,214
W06A7.5.2,239
W06B11.1.1,973
W06B11.2.1,3322
W06B11.2.2,3418
W06B11.3.1,915
W06B11.4a.1,700
W06B11.4b.1,935
W06B3.1.1,903
W06B3.1.2,828
W06B3.2a.1,2035
W06B3.2a.2,2201
W06B3.2b.1,1937
W06B3.2c.1,2052
W06B3.2d.1,1853
W06B3.2d.2,2030
W06B3.2d.3,2039
W06B4.1.1,1493
W06B4.2.1,1658
W06B4.3.1,3247
W06D11.1.1,848
W06D11.2.1,580
W06D11.3.1,695
W06D11.4.1,1196
W06D11.5.1,444
W06D12.1.1,1501
W06D12.2.1,1480
W06D12.2.2,1531
W06D12.2.3,1372
W06D12.3.1,1104
W06D12.4.1,1077
W06D12.5.1,2007
W06D12.6.1,627
W06D12.7.1,1140
W06D4.1.1,1515
W06D4.2.1,1007
W06D4.2.2,1036
W06D4.3.1,893
W06D4.4.1,2026
W06D4.5.1,959
W06D4.5.2,905
W06D4.6.1,2672
W06E11.1.1,2279
W06E11.1.2,2040
W06E11.1.3,1790
W06E11.1.4,1942
W06E11.2.1,680
W06E11.4.1,1055
W06E11.5a.1,1186
W06E11.5b.1,419
W06F12.1a.1,2846
W06F12.1b.1,2596
W06F12.1b.2,2376
W06F12.1c.1,2719
W06F12.1d.1,2868
W06F12.1d.2,2831
W06F12.1d.3,2798
W06F12.1e.1,2689
W06F12.1e.10,2599
W06F12.1e.11,2593
W06F12.1e.12,2541
W06F12.1e.13,2375
W06F12.1e.2,2771
W06F12.1e.3,2845
W06F12.1e.4,2879
W06F12.1e.5,2857
W06F12.1e.6,2758
W06F12.1e.7,2691
W06F12.1e.8,2695
W06F12.1e.9,2773
W06F12.2a.1,1974
W06F12.2b.1,1989
W06F12.2c.1,1740
W06F12.2d.1,2001
W06F12.2e.1,2001
W06F12.3.1,1054
W06G6.1.1,2266
W06G6.10.1,306
W06G6.11.1,222
W06G6.12.1,270
W06G6.15.1,789
W06G6.17.1,644
W06G6.2.1,300
W06G6.20.1,377
W06G6.20.2,292
W06G6.20.3,375
W06G6.21.1,513
W06G6.3.1,957
W06G6.6.1,1029
W06G6.7.1,1656
W06G6.8.1,1050
W06G6.9.1,483
W06H12.1.1,2112
W06H12.1.2,2123
W06H12.1.3,2075
W06H3.1.1,2165
W06H3.2a.1,1335
W06H3.2b.1,501
W06H3.3.1,2476
W06H3.3.2,2997
W06H3.3.3,3045
W06H8.1a.1,2913
W06H8.1a.2,2931
W06H8.1b.1,2909
W06H8.1b.2,2941
W06H8.1c.1,2209
W06H8.1d.1,2134
W06H8.1e.1,2247
W06H8.1f.1,2089
W06H8.1f.2,2162
W06H8.1f.3,2816
W06H8.1f.4,2641
W06H8.1f.5,2280
W06H8.1f.6,2147
W06H8.1f.7,2149
W06H8.1f.8,2124
W06H8.1f.9,2105
W06H8.1g.1,2308
W06H8.1h.1,2376
W06H8.1i.1,2103
W06H8.1i.2,2655
W06H8.2.1,1546
W06H8.6.1,3846
W06H8.6.2,3811
W06H8.6.3,3711
W06H8.7.1,1095
W06H8.8a.1,45876
W06H8.8a.2,45816
W06H8.8a.3,45903
W06H8.8b.1,44598
W06H8.8b.2,44538
W06H8.8b.3,44625
W06H8.8c.1,10009
W06H8.8d.1,45831
W06H8.8d.2,45771
W06H8.8d.3,45858
W06H8.8e.1,44553
W06H8.8e.2,44493
W06H8.8e.3,44580
W06H8.8f.1,45967
W06H8.8g.1,44689
W06H8.8h.1,45922
W06H8.8i.1,44644
W06H8.8j.1,8731
W06H8.8k.1,24197
W06H8.8l.1,24152
W06H8.8m.1,24106
W06H8.8m.2,24046
W06H8.8m.3,24133
W06H8.8n.1,24061
W06H8.8n.2,24001
W06H8.8n.3,24088
W07A12.4a.1,1593
W07A12.4b.1,1741
W07A12.4c.1,1790
W07A12.4d.1,1495
W07A12.5.1,987
W07A12.6.1,1462
W07A12.7.1,1668
W07A12.8.1,659
W07A8.1.1,963
W07A8.2a.1,3310
W07A8.2b.1,3304
W07A8.2c.1,3334
W07A8.2d.1,666
W07A8.2e.1,3328
W07A8.3a.1,2696
W07A8.3a.2,2742
W07A8.3b.1,1698
W07A8.3c.1,1648
W07A8.3d.1,2702
W07A8.5.1,987
W07B3.2a.1,2298
W07B3.2a.2,2656
W07B3.2a.3,2425
W07B3.2b.1,2367
W07B3.2b.2,2725
W07B3.2b.3,2549
W07B3.2c.1,2288
